ts_utc,symbol,round_id,poll_price,ws_price,price_delta,chain_updated_at,poll_wall_ts,ws_wall_ts,poll_lag_s,ws_lag_s,delta_ms,faster
2026-03-31T09:53:25,XRP,36893488147422507809,1.31103701,1.31103701,0.0,1774950797,1774950805.6016457,1774950804.8773806,8.602,7.877,-724.3,ws
2026-03-31T09:53:28,SOL,36893488147423038087,81.52219,81.52219,0.0,1774950805,1774950807.7448382,1774950808.1893785,2.745,3.189,444.5,poll
2026-03-31T09:53:32,ETH,55340232221132099683,2024.987,2024.987,0.0,1774950809,1774950812.558926,1774950812.3183684,3.559,3.318,-240.6,ws
2026-03-31T09:53:52,XRP,36893488147422507810,1.30909332,1.30909332,0.0,1774950829,1774950832.90313,1774950832.9870174,3.903,3.987,83.9,poll
2026-03-31T09:53:53,SOL,36893488147423038088,81.01734889,81.01734889,0.0,1774950827,1774950833.129315,1774950832.730193,6.129,5.73,-399.1,ws
2026-03-31T09:53:54,BTC,55340232221132071753,66275.17554746,66275.17554746,0.0,1774950829,1774950834.683386,1774950834.062855,5.683,5.063,-620.5,ws
2026-03-31T09:54:09,BTC,55340232221132071754,66350.05,66350.05,0.0,1774950843,1774950849.2184184,1774950849.8310053,6.218,6.831,612.6,poll
2026-03-31T09:54:10,ETH,55340232221132099684,2024.25,2024.25,0.0,1774950845,1774950849.3207917,1774950850.1385815,4.321,5.139,817.8,poll
2026-03-31T09:54:28,SOL,36893488147423038089,81.14,81.14,0.0,1774950861,1774950868.166643,1774950868.2502606,7.167,7.25,83.6,poll
2026-03-31T09:54:30,XRP,36893488147422507811,1.31039419,1.31039419,0.0,1774950863,1774950870.9256516,1774950868.5719037,7.926,5.572,-2353.7,ws
2026-03-31T09:54:37,ETH,55340232221132099685,2024.06993565,2024.06993565,0.0,1774950875,1774950877.4815795,1774950876.1284332,2.482,1.128,-1353.1,ws
2026-03-31T09:54:49,BTC,55340232221132071755,66358.33674202,66358.33674202,0.0,1774950883,1774950889.768916,1774950889.8706608,6.769,6.871,101.7,poll
2026-03-31T09:54:56,SOL,36893488147423038090,81.04127,81.04127,0.0,1774950893,1774950896.2245278,1774950894.9918287,3.225,1.992,-1232.7,ws
2026-03-31T09:54:59,XRP,36893488147422507812,1.31006477,1.31006477,0.0,1774950895,1774950899.3004608,1774950898.7774503,4.3,3.777,-523.0,ws
